size,method,runtime,filter,gene_id,runtime_log,runtime_log10,size_log,size_log10
75000,AnnSql On-Disk,0.1467440128326416,Filter4,7768,-1.9190656195209173,-0.8334396089681797,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.340665102005005,Filter4,7768,0.8504351206095244,0.3693392800974429,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0174601078033447,Filter5,7768,-4.047836554285921,-1.7579530791726485,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0114765167236328,Filter5,7768,-4.46745235541861,-1.9401899061239873,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1627750396728515,Filter5,7768,-1.8153861561310793,-0.7884121901312829,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3154873847961426,Filter5,7768,0.839620198768416,0.36464241921963453,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0297205448150634,Filter6,7768,-3.5159167277035817,-1.5269432336730033,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0059785842895507,Filter6,7768,-5.119571479924951,-2.223401643440671,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1712703704833984,Filter6,7768,-1.7645118571861242,-0.7663177628287925,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6092581748962402,Filter6,7768,-0.4955131686000952,-0.215198634833417,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0159277915954589,Filter1,2897,-4.1396897964683905,-1.7978444353974177,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0043458938598632,Filter1,2897,-5.4385238199350425,-2.361920884697183,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1655662059783935,Filter1,2897,-1.798384128034913,-0.7810283031479539,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.8092455863952637,Filter1,2897,-0.2116528401353411,-0.09191966054992975,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0161273479461669,Filter2,2897,-4.127238817835658,-1.7924370440829267,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0066540241241455,Filter2,2897,-5.01253347588213,-2.1769156289309355,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1547255516052246,Filter2,2897,-1.8661023662945606,-0.8104379603483285,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.3449645042419434,Filter2,2897,0.2963676218073732,0.128710822765732,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0141410827636718,Filter3,2897,-4.2586710469282885,-1.8495173359221002,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0112254619598388,Filter3,2897,-4.489570691649304,-1.9497957774978583,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1419479846954345,Filter3,2897,-1.9522945934486557,-0.8478707689843037,11.225243392518447,4.8750612633917
75000,AnnData Backed,1.77669095993042,Filter3,2897,0.5747526229229649,0.2496118925948641,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0156044960021972,Filter4,2897,-4.160196200980755,-1.8067502537208135,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0149693489074707,Filter4,2897,-4.201750574651385,-1.8247970889049137,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2595536708831787,Filter4,2897,-1.3487917735487378,-0.5857728244887173,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3167219161987305,Filter4,2897,0.8401532193430914,0.36487390711395695,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0145161151885986,Filter5,2897,-4.232495854377691,-1.8381495942346207,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0123107433319091,Filter5,2897,-4.397282956213299,-1.9097157232506543,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1435103416442871,Filter5,2897,-1.941348179171602,-0.8431168016671522,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3954825401306152,Filter5,2897,0.8735846887027537,0.379393009778776,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0319063663482666,Filter6,2897,-3.4449497170572148,-1.496122652552117,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0053188800811767,Filter6,2897,-5.236492508846158,-2.2741798011196015,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.1726293563842773,Filter6,2897,-1.7566084314565382,-0.7628853486463012,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.6536259651184082,Filter6,2897,-0.425220009912059,-0.18467070389965326,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0123867988586425,Filter1,9893,-4.391123981642947,-1.907040914580568,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.0067572593688964,Filter1,9893,-4.9971378899339935,-2.170229410907993,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.2301547527313232,Filter1,9893,-1.469003358350646,-0.6379800524290309,11.225243392518447,4.8750612633917
75000,AnnData Backed,16.936971426010132,Filter1,9893,2.829498890832526,1.2288357548399376,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0125153064727783,Filter2,9893,-4.380802865962096,-1.9025585109932892,11.225243392518447,4.8750612633917
