size,method,runtime,filter,runtime_log,runtime_log10,size_log,size_log10
45000,AnnData Not-Backed,0.005198001861572266,Filter2,-5.259480984630493,-2.284163569300105,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.15224432945251465,Filter2,-1.8822686180610153,-0.8174588742835583,10.714417768752456,4.653212513775344
45000,AnnData Backed,2.39670467376709,Filter2,0.8740947412563875,0.37961452278829977,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0044820308685302734,Filter3,-5.407679016404836,-2.3485251567286243,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.006077766418457031,Filter3,-5.103118015884612,-2.216255994799758,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.15645956993103027,Filter3,-1.8549576414760705,-0.8055978678573279,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.466933012008667,Filter3,0.3831738348658042,0.1664102820919266,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.0045757293701171875,Filter4,-5.386989167799267,-2.339539669647812,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.0072824954986572266,Filter4,-4.922281687234929,-2.137719775139558,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.15897274017333984,Filter4,-1.8390225369110496,-0.7986773398761882,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.459505558013916,Filter4,0.37809771946779336,0.16420575318506636,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.004830837249755859,Filter5,-5.332735482705174,-2.315977593588531,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.007657527923583984,Filter5,-4.87206607269736,-2.115911410840511,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1486034393310547,Filter5,-1.9064740020736208,-0.8279711389925821,10.714417768752456,4.653212513775344
45000,AnnData Backed,1.3590891361236572,Filter5,0.3068147225130746,0.13324794095410572,10.714417768752456,4.653212513775344
45000,AnnSql In-Memory,0.011340618133544922,Filter6,-4.479364473037155,-1.9453632730735035,10.714417768752456,4.653212513775344
45000,AnnData Not-Backed,0.00298309326171875,Filter6,-5.814794509533704,-2.5253331688918137,10.714417768752456,4.653212513775344
45000,AnnSql On-Disk,0.1672227382659912,Filter6,-1.7884285931641148,-0.7767046692891708,10.714417768752456,4.653212513775344
45000,AnnData Backed,0.3442387580871582,Filter6,-1.0664197981530537,-0.4631402337302508,10.714417768752456,4.653212513775344
50000,AnnSql In-Memory,0.004998922348022461,Filter1,-5.2985329201735585,-2.301123609414099,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.005633831024169922,Filter1,-5.178965602137843,-2.249196182975217,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.01401209831237793,Filter1,-4.267834157372772,-1.8534968242252092,10.819778284410283,4.698970004336019
50000,AnnData Backed,6.624344110488892,Filter1,1.8907513647808896,0.8211428843753827,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.004580497741699219,Filter2,-5.385947609534082,-2.3390873266406618,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.005920886993408203,Filter2,-5.129269011342009,-2.227613227823183,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.14111566543579102,Filter2,-1.9581754026447116,-0.8504247719672766,10.819778284410283,4.698970004336019
50000,AnnData Backed,2.9638001918792725,Filter2,1.086472293514904,0.471848921814293,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.00442051887512207,Filter3,-5.421498197220943,-2.3545267507014835,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.007437467575073242,Filter3,-4.90122486777391,-2.128574914641204,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.1416792869567871,Filter3,-1.9541893182927592,-0.8486936375288228,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.6947157382965088,Filter3,0.5275150207484277,0.22909686263212153,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.004632234573364258,Filter4,-5.374715898075684,-2.33420945633195,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.009278059005737305,Filter4,-4.6801029129253084,-2.0325428698227963,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.1346125602722168,Filter4,-2.005354550581176,-0.8709144155769801,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.6312141418457031,Filter4,0.48932460983696163,0.2125109779116541,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.0047643184661865234,Filter5,-5.346600781237508,-2.321999216231065,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.007851600646972656,Filter5,-4.84703786390048,-2.1050417978681035,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.13268661499023438,Filter5,-2.0197652094213816,-0.8771728851918719,10.819778284410283,4.698970004336019
50000,AnnData Backed,1.4990503787994385,Filter5,0.40483182682752217,0.1758162284900057,10.819778284410283,4.698970004336019
50000,AnnSql In-Memory,0.011777400970458984,Filter6,-4.441572755792316,-1.9289505388124222,10.819778284410283,4.698970004336019
50000,AnnData Not-Backed,0.0034027099609375,Filter6,-5.683183117499007,-2.4681750675755385,10.819778284410283,4.698970004336019
50000,AnnSql On-Disk,0.14177513122558594,Filter6,-1.9535130594920245,-0.8483999420633251,10.819778284410283,4.698970004336019
50000,AnnData Backed,0.37716031074523926,Filter6,-0.9750849544767402,-0.42347401511613175,10.819778284410283,4.698970004336019
75000,AnnSql In-Memory,0.004945993423461914,Filter1,-5.309177439551829,-2.3057464654425943,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.00758671760559082,Filter1,-4.881356244145217,-2.1199460810362503,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.014861583709716797,Filter1,-4.208975670020211,-1.8279349079548195,11.225243392518447,4.8750612633917
75000,AnnData Backed,16.75315260887146,Filter1,2.8185864560157814,1.2240965446148966,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004349708557128906,Filter2,-5.437646434487206,-2.3615398410386854,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.008154869079589844,Filter2,-4.809140097042951,-2.0885830068454228,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.15563726425170898,Filter2,-1.8602272084315448,-0.8078864117081103,11.225243392518447,4.8750612633917
75000,AnnData Backed,6.6391260623931885,Filter2,1.892980337716591,0.8221109150216696,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004248142242431641,Filter3,-5.461273511038208,-2.3718009500082915,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.010120153427124023,Filter3,-4.593226454454735,-1.9948129033017294,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.15193891525268555,Filter3,-1.8842767122461865,-0.8183309785073203,11.225243392518447,4.8750612633917
75000,AnnData Backed,3.0484354496002197,Filter3,1.1146284916623712,0.4840770033011126,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.004451274871826172,Filter4,-5.414564735783029,-2.351515586658508,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.012698173522949219,Filter4,-4.366297112950874,-1.896258742504664,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.15361452102661133,Filter4,-1.8733089248033266,-0.8135677289421985,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.606609344482422,Filter4,0.9580502750395465,0.4160759478355678,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.0051555633544921875,Filter5,-5.267678884362513,-2.287723871916917,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.013551712036132812,Filter5,-4.30124239010776,-1.8680058353521543,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.19027280807495117,Filter5,-1.6592964046693028,-0.7206232723897834,11.225243392518447,4.8750612633917
75000,AnnData Backed,2.3529369831085205,Filter5,0.8556643278772533,0.37161029595854594,11.225243392518447,4.8750612633917
75000,AnnSql In-Memory,0.016387224197387695,Filter6,-4.111253260094193,-1.7854946045656628,11.225243392518447,4.8750612633917
75000,AnnData Not-Backed,0.004461050033569336,Filter6,-5.412371107124565,-2.3505629058367923,11.225243392518447,4.8750612633917
75000,AnnSql On-Disk,0.17333769798278809,Filter6,-1.7525135757218702,-0.7611069753965449,11.225243392518447,4.8750612633917
75000,AnnData Backed,0.5785558223724365,Filter6,-0.547220241977932,-0.23765473147677804,11.225243392518447,4.8750612633917
100000,AnnSql In-Memory,0.0065271854400634766,Filter1,-5.03177944850797,-2.185274048641199,11.512925464970229,5.0
100000,AnnData Not-Backed,0.11684060096740723,Filter1,-2.1469446579684024,-0.9324062179073415,11.512925464970229,5.0
100000,AnnSql On-Disk,0.018860816955566406,Filter1,-3.9706686858768814,-1.724439499742366,11.512925464970229,5.0
100000,AnnData Backed,35.95682764053345,Filter1,3.5823189865943497,1.555781368295175,11.512925464970229,5.0
100000,AnnSql In-Memory,0.00449824333190918,Filter2,-5.404068329107184,-2.3469570551593764,11.512925464970229,5.0
100000,AnnData Not-Backed,0.0103759765625,Filter2,-4.568262090788973,-1.9839710179174628,11.512925464970229,5.0
100000,AnnSql On-Disk,0.13039660453796387,Filter2,-2.037174668647896,-0.8847337172668667,11.512925464970229,5.0
100000,AnnData Backed,12.244625806808472,Filter2,2.5050871310812153,1.0879455177154198,11.512925464970229,5.0
100000,AnnSql In-Memory,0.004654407501220703,Filter3,-5.369940658583887,-2.332135596170896,11.512925464970229,5.0
100000,AnnData Not-Backed,0.013469696044921875,Filter3,-4.307312854150629,-1.8706422043885644,11.512925464970229,5.0
100000,AnnSql On-Disk,0.14025664329528809,Filter3,-1.9642813681768014,-0.8530765591045546,11.512925464970229,5.0
100000,AnnData Backed,4.787596940994263,Filter3,1.5660286030734083,0.6801175808174391,11.512925464970229,5.0
100000,AnnSql In-Memory,0.013916254043579102,Filter4,-4.274697766356118,-1.856477651732618,11.512925464970229,5.0
100000,AnnData Not-Backed,0.015437841415405273,Filter4,-4.170933548860826,-1.811413424655404,11.512925464970229,5.0
100000,AnnSql On-Disk,0.14041662216186523,Filter4,-1.9631414029318663,-0.8525814784891178,11.512925464970229,5.0
100000,AnnData Backed,3.3215386867523193,Filter4,1.2004281354292017,0.5213393151383118,11.512925464970229,5.0
100000,AnnSql In-Memory,0.005024909973144531,Filter5,-5.293347740989621,-2.2988717147068356,11.512925464970229,5.0
100000,AnnData Not-Backed,0.018495559692382812,Filter5,-3.990224592334415,-1.7329325220054888,11.512925464970229,5.0
100000,AnnSql On-Disk,0.13180279731750488,Filter5,-2.0264484331821655,-0.880075372392505,11.512925464970229,5.0
100000,AnnData Backed,2.670050621032715,Filter5,0.9820974314207177,0.426519495157375,11.512925464970229,5.0
100000,AnnSql In-Memory,0.019665241241455078,Filter6,-3.9289026056193217,-1.7063007215557795,11.512925464970229,5.0
100000,AnnData Not-Backed,0.008947372436523438,Filter6,-4.716395372310503,-2.0483044846684844,11.512925464970229,5.0
100000,AnnSql On-Disk,0.14394855499267578,Filter6,-1.9382993002329272,-0.8417926903680947,11.512925464970229,5.0
100000,AnnData Backed,0.6801803112030029,Filter6,-0.3853973524277932,-0.1673759434995134,11.512925464970229,5.0
250000,AnnSql On-Disk,0.015468358993530273,Filter1,-4.168958696718568,-1.8105557572674467,12.429216196844383,5.3979400086720375
250000,AnnData Backed,230.38386511802673,Filter1,5.439746896499854,2.3624520601002263,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.15336823463439941,Filter2,-1.8749134868871007,-0.8142645814010527,12.429216196844383,5.3979400086720375
250000,AnnData Backed,80.65738987922668,Filter2,4.390210429378207,1.9066441638730613,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.15138459205627441,Filter3,-1.8879317129313002,-0.8199183251362179,12.429216196844383,5.3979400086720375
250000,AnnData Backed,24.519050359725952,Filter3,3.1994503811061863,1.3895036456376728,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.16230535507202148,Filter4,-1.8182758101074423,-0.7896671509078272,12.429216196844383,5.3979400086720375
250000,AnnData Backed,13.30558967590332,Filter4,2.588184223320034,1.1240341263369444,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.17493581771850586,Filter5,-1.7433361282242668,-0.757121260590379,12.429216196844383,5.3979400086720375
250000,AnnData Backed,8.840569972991943,Filter5,2.1793513511538256,0.9464802659345025,12.429216196844383,5.3979400086720375
250000,AnnSql On-Disk,0.2508542537689209,Filter6,-1.3828831707751965,-0.6005785301845401,12.429216196844383,5.3979400086720375
250000,AnnData Backed,2.265664577484131,Filter6,0.8178681275909777,0.3551956147373063,12.429216196844383,5.3979400086720375
1000,Seurat,0.17,Filter1,-1.77195684193188,-0.769551078621726,6.90775527898214,3
1000,Seurat,0.0999999999999996,Filter2,-2.30258509299405,-1,6.90775527898214,3
1000,Seurat,0.0650000000000004,Filter3,-2.73336800908649,-1.18708664335714,6.90775527898214,3
1000,Seurat,0.0410000000000004,Filter4,-3.19418321227782,-1.38721614328026,6.90775527898214,3
1000,Seurat,0.0219999999999994,Filter5,-3.81671282562385,-1.65757731917781,6.90775527898214,3
1000,Seurat,0.00300000000000011,Filter6,-5.80914299031399,-2.52287874528032,6.90775527898214,3
5000,Seurat,0.524999999999999,Filter1,-0.644357016390516,-0.279840696594044,6.90775527898214,3
5000,Seurat,0.261000000000001,Filter2,-1.34323487165944,-0.583359492661717,6.90775527898214,3
5000,Seurat,0.19,Filter3,-1.66073120682165,-0.721246399047172,6.90775527898214,3
5000,Seurat,0.088000000000001,Filter4,-2.43041846450392,-1.05551732784983,6.90775527898214,3
5000,Seurat,0.0409999999999986,Filter5,-3.19418321227786,-1.38721614328028,6.90775527898214,3
5000,Seurat,0.00300000000000011,Filter6,-5.80914299031399,-2.52287874528032,6.90775527898214,3
10000,Seurat,0.976000000000003,Filter1,-0.0242926925690419,-0.010550182333307,6.90775527898214,3
10000,Seurat,0.474,Filter2,-0.74654795728706,-0.324221658325915,6.90775527898214,3
10000,Seurat,0.261000000000003,Filter3,-1.34323487165943,-0.583359492661714,6.90775527898214,3
10000,Seurat,0.149999999999999,Filter4,-1.89711998488589,-0.823908740944323,6.90775527898214,3
10000,Seurat,0.0650000000000013,Filter5,-2.73336800908648,-1.18708664335714,6.90775527898214,3
10000,Seurat,0.00399999999999778,Filter6,-5.5214609178628,-2.39794000867228,6.90775527898214,3
15000,Seurat,1.356,Filter1,0.304539189518205,0.132259689531045,6.90775527898214,3
15000,Seurat,0.719000000000001,Filter2,-0.329893921261089,-0.143271109617117,6.90775527898214,3
15000,Seurat,0.384999999999998,Filter3,-0.954511944694358,-0.414539270491502,6.90775527898214,3
15000,Seurat,0.217000000000006,Filter4,-1.52785792544165,-0.663540266151459,6.90775527898214,3
15000,Seurat,0.0949999999999989,Filter5,-2.35387838738161,-1.02227639471116,6.90775527898214,3
15000,Seurat,0.0069999999999979,Filter6,-4.96184512992712,-2.15490195998587,6.90775527898214,3
20000,Seurat,1.94099999999999,Filter1,0.663203304186867,0.28802553538836,6.90775527898214,3
20000,Seurat,0.935000000000002,Filter2,-0.0672087496934476,-0.0291883891274812,6.90775527898214,3
20000,Seurat,0.513999999999996,Filter3,-0.66553201352698,-0.289036881004728,6.90775527898214,3
20000,Seurat,0.278999999999996,Filter4,-1.27654349716078,-0.554395796726408,6.90775527898214,3
20000,Seurat,0.114000000000004,Filter5,-2.1715568305876,-0.943095148663511,6.90775527898214,3
20000,Seurat,0.00600000000000023,Filter6,-5.11599580975404,-2.22184874961634,6.90775527898214,3
25000,Seurat,2.229,Filter1,0.801553054403731,0.348110068480238,6.90775527898214,3
25000,Seurat,1.17699999999999,Filter2,0.162968828278133,0.0707764628434319,6.90775527898214,3
25000,Seurat,0.640000000000001,Filter3,-0.446287102628419,-0.193820026016112,6.90775527898214,3
25000,Seurat,0.347999999999999,Filter4,-1.05555279920767,-0.45842075605342,6.90775527898214,3
25000,Seurat,0.146999999999991,Filter5,-1.91732269220346,-0.832682665251849,6.90775527898214,3
25000,Seurat,0.00799999999999557,Filter6,-4.82831373730286,-2.0969100130083,6.90775527898214,3
30000,Seurat,2.82500000000002,Filter1,1.03850836459841,0.45101845215546,6.90775527898214,3
30000,Seurat,1.46199999999999,Filter2,0.379805361327579,0.164947372621838,6.90775527898214,3
30000,Seurat,0.765000000000015,Filter3,-0.267879445155582,-0.116338564846374,6.90775527898214,3
30000,Seurat,0.419000000000011,Filter4,-0.869884359059973,-0.377785977033693,6.90775527898214,3
30000,Seurat,0.169000000000011,Filter5,-1.777856564059,-0.772113295386298,6.90775527898214,3
30000,Seurat,0.00800000000000978,Filter6,-4.82831373730108,-2.09691001300753,6.90775527898214,3
35000,Seurat,3.71799999999999,Filter1,1.31318588929925,0.570309385435879,6.90775527898214,3
35000,Seurat,1.62299999999999,Filter2,0.484276288532448,0.210318519826229,6.90775527898214,3
35000,Seurat,0.873999999999995,Filter3,-0.134674903326607,-0.0584885673655993,6.90775527898214,3
35000,Seurat,0.488,Filter4,-0.717439873128991,-0.31158017799729,6.90775527898214,3
35000,Seurat,0.186000000000007,Filter5,-1.6820086052689,-0.730487055782067,6.90775527898214,3
35000,Seurat,0.00999999999999091,Filter6,-4.605170185989,-2.00000000000039,6.90775527898214,3
40000,Seurat,4.11899999999997,Filter1,1.41561041545394,0.614791791956415,6.90775527898214,3
40000,Seurat,1.87100000000004,Filter2,0.626473047291973,0.272073787500019,6.90775527898214,3
40000,Seurat,1.13400000000001,Filter3,0.125751205305573,0.0546130545568933,6.90775527898214,3
40000,Seurat,0.677000000000021,Filter4,-0.390084006069831,-0.169411331314842,6.90775527898214,3
40000,Seurat,0.26400000000001,Filter5,-1.33180617583578,-0.578396073130153,6.90775527898214,3
40000,Seurat,0.0120000000000005,Filter6,-4.4228486291941,-1.92081875395236,6.90775527898214,3
45000,Seurat,4.03800000000001,Filter1,1.39574951989065,0.606166314607622,6.90775527898214,3
45000,Seurat,2.13100000000003,Filter2,0.756591353116494,0.328583449714208,6.90775527898214,3
45000,Seurat,1.15199999999999,Filter3,0.141499562273688,0.0614524790871883,6.90775527898214,3
45000,Seurat,0.639999999999986,Filter4,-0.446287102628441,-0.193820026016122,6.90775527898214,3
45000,Seurat,0.252999999999986,Filter5,-1.37436579025467,-0.596879478824206,6.90775527898214,3
45000,Seurat,0.0129999999999768,Filter6,-4.34280592152238,-1.88605664769394,6.90775527898214,3
50000,Seurat,4.81199999999995,Filter1,1.57111279811242,0.682325618667803,6.90775527898214,3
50000,Seurat,2.34699999999998,Filter2,0.853137916868878,0.370513089598589,6.90775527898214,3
50000,Seurat,1.255,Filter3,0.227135572583744,0.0986437258170554,6.90775527898214,3
50000,Seurat,0.704999999999984,Filter4,-0.349557476169891,-0.151810883008611,6.90775527898214,3
50000,Seurat,0.282999999999959,Filter5,-1.26230838133905,-0.548213564475773,6.90775527898214,3
50000,Seurat,0.01400000000001,Filter6,-4.26869794936616,-1.85387196432145,6.90775527898214,3
75000,Seurat,6.84699999999998,Filter1,1.92381060013892,0.835500327867318,6.90775527898214,3
75000,Seurat,3.50800000000004,Filter2,1.25504607450995,0.545059584694008,6.90775527898214,3
75000,Seurat,1.88199999999995,Filter3,0.63233504116316,0.274619619091226,6.90775527898214,3
75000,Seurat,1.048,Filter4,0.0468835858988522,0.0203612826477086,6.90775527898214,3
75000,Seurat,0.437999999999988,Filter5,-0.825536368605718,-0.358525889495912,6.90775527898214,3
75000,Seurat,0.0230000000000246,Filter6,-3.77226106305192,-1.63827216398194,6.90775527898214,3
100000,Seurat,11.668,Filter1,2.45685005200548,1.0669964204497,6.90775527898214,3
100000,Seurat,7.21600000000001,Filter2,1.97630078276032,0.858296524533886,6.90775527898214,3
100000,Seurat,2.63099999999997,Filter3,0.967364002058145,0.420120848085698,6.90775527898214,3
100000,Seurat,1.375,Filter4,0.318453731118535,0.138302698166281,6.90775527898214,3
100000,Seurat,0.590000000000032,Filter5,-0.527632742082318,-0.229147988357832,6.90775527898214,3
100000,Seurat,0.0289999999999964,Filter6,-3.54045944899579,-1.5376020021011,6.90775527898214,3
